               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.015902,           0.0053381,                   0,              0.9997,             0.99983,             0.99866,              0.7417,             0.01852,           0.0061249,                   0,           0.0060838,           0.0060838,           0.0060838
                 150,            0.015924,           0.0053387,                   0,             0.99965,             0.99986,             0.99866,             0.74189,            0.018526,           0.0061256,                   0,           0.0060419,           0.0060419,           0.0060419
                 151,            0.015884,           0.0053363,                   0,             0.99965,             0.99983,             0.99861,             0.74217,             0.01852,           0.0061249,                   0,               0.006,               0.006,               0.006
                 152,            0.015892,           0.0053335,                   0,             0.99967,             0.99984,             0.99857,             0.74225,            0.018512,           0.0061226,                   0,           0.0059581,           0.0059581,           0.0059581
                 153,            0.015866,           0.0053375,                   0,             0.99967,             0.99985,             0.99851,             0.74237,            0.018498,           0.0061201,                   0,           0.0059162,           0.0059162,           0.0059162
                 154,            0.015841,           0.0053373,                   0,             0.99966,             0.99984,             0.99843,             0.74244,            0.018495,           0.0061206,                   0,           0.0058744,           0.0058744,           0.0058744
                 155,            0.015828,           0.0053285,                   0,             0.99965,             0.99985,             0.99844,              0.7422,             0.01849,           0.0061204,                   0,           0.0058325,           0.0058325,           0.0058325
                 156,            0.015822,            0.005325,                   0,             0.99966,             0.99985,              0.9985,             0.74216,            0.018492,           0.0061191,                   0,           0.0057907,           0.0057907,           0.0057907
                 157,            0.015815,           0.0053276,                   0,             0.99969,             0.99982,              0.9985,             0.74221,            0.018487,           0.0061168,                   0,           0.0057488,           0.0057488,           0.0057488
                 158,            0.015825,             0.00532,                   0,             0.99967,             0.99984,             0.99837,             0.74247,             0.01849,           0.0061183,                   0,            0.005707,            0.005707,            0.005707
                 159,            0.015824,           0.0053163,                   0,             0.99967,             0.99984,             0.99829,             0.74212,            0.018501,           0.0061203,                   0,           0.0056653,           0.0056653,           0.0056653
                 160,             0.01579,           0.0053127,                   0,             0.99964,             0.99984,             0.99834,             0.74193,              0.0185,           0.0061206,                   0,           0.0056236,           0.0056236,           0.0056236
                 161,            0.015784,           0.0053109,                   0,             0.99963,             0.99984,             0.99839,             0.74205,            0.018492,           0.0061198,                   0,           0.0055819,           0.0055819,           0.0055819
                 162,            0.015756,           0.0053101,                   0,             0.99963,             0.99985,             0.99843,             0.74238,             0.01849,           0.0061179,                   0,           0.0055403,           0.0055403,           0.0055403
                 163,            0.015795,           0.0053173,                   0,             0.99963,             0.99986,             0.99844,             0.74228,            0.018507,           0.0061199,                   0,           0.0054987,           0.0054987,           0.0054987
                 164,            0.015744,           0.0053027,                   0,             0.99964,             0.99984,             0.99842,             0.74227,            0.018502,           0.0061192,                   0,           0.0054571,           0.0054571,           0.0054571
                 165,            0.015739,           0.0053036,                   0,             0.99967,             0.99983,             0.99845,              0.7429,            0.018508,           0.0061193,                   0,           0.0054157,           0.0054157,           0.0054157
                 166,            0.015733,           0.0053031,                   0,             0.99966,             0.99984,             0.99849,             0.74292,              0.0185,           0.0061188,                   0,           0.0053743,           0.0053743,           0.0053743
                 167,            0.015734,           0.0053075,                   0,             0.99965,             0.99985,             0.99844,             0.74261,            0.018486,           0.0061167,                   0,           0.0053329,           0.0053329,           0.0053329
                 168,             0.01572,             0.00529,                   0,             0.99962,             0.99985,             0.99847,             0.74273,            0.018481,           0.0061152,                   0,           0.0052917,           0.0052917,           0.0052917
                 169,            0.015693,           0.0053067,                   0,             0.99965,             0.99986,             0.99853,             0.74271,            0.018476,           0.0061143,                   0,           0.0052505,           0.0052505,           0.0052505
                 170,            0.015692,           0.0052895,                   0,             0.99966,             0.99986,             0.99865,             0.74269,            0.018482,           0.0061144,                   0,           0.0052094,           0.0052094,           0.0052094
                 171,            0.015676,           0.0052811,                   0,             0.99965,             0.99985,             0.99865,             0.74247,            0.018495,            0.006117,                   0,           0.0051684,           0.0051684,           0.0051684
                 172,            0.015673,           0.0052761,                   0,             0.99964,             0.99985,             0.99865,             0.74249,             0.01849,           0.0061178,                   0,           0.0051274,           0.0051274,           0.0051274
                 173,            0.015676,           0.0052891,                   0,             0.99965,             0.99986,             0.99867,             0.74245,            0.018487,           0.0061171,                   0,           0.0050866,           0.0050866,           0.0050866
                 174,            0.015623,           0.0052638,                   0,             0.99963,             0.99985,             0.99868,             0.74257,            0.018478,           0.0061153,                   0,           0.0050459,           0.0050459,           0.0050459
                 175,            0.015647,           0.0052754,                   0,             0.99963,             0.99988,             0.99864,             0.74263,            0.018476,           0.0061125,                   0,           0.0050052,           0.0050052,           0.0050052
                 176,            0.015626,           0.0052682,                   0,             0.99963,             0.99986,             0.99865,             0.74248,             0.01847,           0.0061115,                   0,           0.0049647,           0.0049647,           0.0049647
                 177,            0.015604,           0.0052654,                   0,             0.99969,             0.99985,             0.99863,             0.74209,            0.018471,           0.0061123,                   0,           0.0049243,           0.0049243,           0.0049243
                 178,            0.015602,           0.0052632,                   0,             0.99972,             0.99985,             0.99869,             0.74253,            0.018462,           0.0061094,                   0,            0.004884,            0.004884,            0.004884
                 179,            0.015605,           0.0052592,                   0,              0.9997,             0.99985,             0.99865,             0.74279,            0.018447,           0.0061081,                   0,           0.0048439,           0.0048439,           0.0048439
                 180,            0.015622,           0.0052642,                   0,             0.99969,             0.99989,             0.99872,             0.74283,            0.018455,           0.0061078,                   0,           0.0048038,           0.0048038,           0.0048038
                 181,            0.015582,           0.0052621,                   0,             0.99975,             0.99984,             0.99872,              0.7425,            0.018462,           0.0061096,                   0,           0.0047639,           0.0047639,           0.0047639
                 182,            0.015559,           0.0052673,                   0,             0.99974,             0.99985,             0.99865,             0.74277,             0.01845,           0.0061087,                   0,           0.0047242,           0.0047242,           0.0047242
                 183,            0.015571,           0.0052609,                   0,             0.99972,             0.99987,             0.99858,             0.74269,            0.018447,           0.0061074,                   0,           0.0046845,           0.0046845,           0.0046845
                 184,            0.015548,           0.0052556,                   0,             0.99969,             0.99989,             0.99862,             0.74282,             0.01844,           0.0061064,                   0,            0.004645,            0.004645,            0.004645
                 185,            0.015512,           0.0052329,                   0,             0.99969,             0.99988,              0.9986,              0.7427,            0.018443,           0.0061085,                   0,           0.0046057,           0.0046057,           0.0046057
                 186,            0.015486,           0.0052391,                   0,             0.99972,             0.99988,             0.99862,             0.74291,             0.01844,           0.0061095,                   0,           0.0045665,           0.0045665,           0.0045665
                 187,            0.015508,           0.0052432,                   0,             0.99971,             0.99988,             0.99868,             0.74343,            0.018429,           0.0061042,                   0,           0.0045275,           0.0045275,           0.0045275
                 188,            0.015476,           0.0052381,                   0,             0.99971,             0.99987,             0.99869,              0.7436,            0.018423,           0.0061021,                   0,           0.0044886,           0.0044886,           0.0044886
                 189,            0.015484,           0.0052393,                   0,             0.99971,             0.99988,              0.9987,             0.74353,            0.018429,            0.006102,                   0,           0.0044499,           0.0044499,           0.0044499
                 190,            0.015467,            0.005232,                   0,              0.9997,             0.99987,             0.99866,             0.74298,             0.01844,           0.0061049,                   0,           0.0044114,           0.0044114,           0.0044114
                 191,             0.01546,           0.0052372,                   0,             0.99973,             0.99987,             0.99862,             0.74273,             0.01845,           0.0061068,                   0,           0.0043731,           0.0043731,           0.0043731
                 192,            0.015466,            0.005232,                   0,              0.9997,             0.99989,             0.99865,              0.7429,            0.018443,           0.0061079,                   0,           0.0043349,           0.0043349,           0.0043349
                 193,             0.01544,           0.0052139,                   0,             0.99971,             0.99988,             0.99864,             0.74295,            0.018441,           0.0061088,                   0,           0.0042969,           0.0042969,           0.0042969
                 194,            0.015431,           0.0052134,                   0,             0.99971,             0.99987,             0.99862,             0.74327,             0.01843,           0.0061069,                   0,           0.0042591,           0.0042591,           0.0042591
                 195,             0.01544,            0.005226,                   0,             0.99971,             0.99986,             0.99867,              0.7436,            0.018424,            0.006104,                   0,           0.0042215,           0.0042215,           0.0042215
                 196,            0.015417,           0.0052098,                   0,             0.99969,             0.99987,             0.99868,              0.7433,            0.018422,           0.0061027,                   0,            0.004184,            0.004184,            0.004184
                 197,            0.015422,           0.0052197,                   0,             0.99965,             0.99984,             0.99861,             0.74292,             0.01843,           0.0061043,                   0,           0.0041468,           0.0041468,           0.0041468
                 198,            0.015387,           0.0052072,                   0,             0.99964,             0.99987,             0.99857,             0.74288,            0.018432,           0.0061043,                   0,           0.0041098,           0.0041098,           0.0041098
                 199,            0.015391,           0.0052084,                   0,             0.99964,             0.99986,             0.99855,             0.74274,            0.018431,           0.0061036,                   0,            0.004073,            0.004073,            0.004073
                 200,             0.01535,           0.0052021,                   0,             0.99968,             0.99987,             0.99862,             0.74287,            0.018428,           0.0061029,                   0,           0.0040364,           0.0040364,           0.0040364
                 201,            0.015352,           0.0051984,                   0,             0.99969,             0.99982,             0.99869,              0.7429,             0.01843,            0.006105,                   0,               0.004,               0.004,               0.004
                 202,            0.015352,           0.0051892,                   0,             0.99966,             0.99988,             0.99876,             0.74311,            0.018429,            0.006106,                   0,           0.0039638,           0.0039638,           0.0039638
                 203,            0.015319,           0.0051785,                   0,              0.9997,             0.99985,             0.99876,             0.74336,            0.018436,           0.0061064,                   0,           0.0039279,           0.0039279,           0.0039279
                 204,            0.015308,           0.0051962,                   0,             0.99968,             0.99986,             0.99877,             0.74309,            0.018431,           0.0061042,                   0,           0.0038922,           0.0038922,           0.0038922
                 205,            0.015319,           0.0051906,                   0,             0.99967,             0.99986,             0.99882,              0.7432,            0.018426,           0.0061009,                   0,           0.0038567,           0.0038567,           0.0038567
                 206,            0.015307,            0.005188,                   0,             0.99965,             0.99987,              0.9988,             0.74372,            0.018414,           0.0060982,                   0,           0.0038214,           0.0038214,           0.0038214
                 207,            0.015298,           0.0051827,                   0,             0.99966,             0.99986,              0.9988,             0.74358,            0.018417,           0.0060993,                   0,           0.0037864,           0.0037864,           0.0037864
                 208,            0.015274,           0.0051824,                   0,             0.99967,             0.99988,             0.99875,             0.74352,            0.018415,           0.0060979,                   0,           0.0037517,           0.0037517,           0.0037517
                 209,            0.015288,           0.0051685,                   0,             0.99965,             0.99988,             0.99872,             0.74413,            0.018397,           0.0060924,                   0,           0.0037171,           0.0037171,           0.0037171
                 210,            0.015269,           0.0051783,                   0,             0.99967,             0.99988,             0.99867,             0.74451,            0.018383,           0.0060888,                   0,           0.0036829,           0.0036829,           0.0036829
                 211,            0.015255,           0.0051812,                   0,             0.99969,             0.99984,             0.99871,             0.74428,            0.018384,           0.0060887,                   0,           0.0036489,           0.0036489,           0.0036489
                 212,            0.015244,           0.0051666,                   0,             0.99969,             0.99986,             0.99866,             0.74396,            0.018388,            0.006091,                   0,           0.0036151,           0.0036151,           0.0036151
                 213,            0.015241,           0.0051576,                   0,              0.9997,             0.99986,             0.99867,             0.74357,            0.018396,           0.0060938,                   0,           0.0035816,           0.0035816,           0.0035816
                 214,            0.015193,           0.0051658,                   0,             0.99965,              0.9999,             0.99858,             0.74324,            0.018398,           0.0060961,                   0,           0.0035484,           0.0035484,           0.0035484
                 215,            0.015213,           0.0051672,                   0,             0.99969,             0.99988,             0.99854,             0.74345,            0.018398,           0.0060968,                   0,           0.0035154,           0.0035154,           0.0035154
                 216,            0.015204,           0.0051515,                   0,             0.99965,             0.99988,             0.99853,             0.74337,            0.018391,           0.0060972,                   0,           0.0034827,           0.0034827,           0.0034827
                 217,            0.015199,           0.0051694,                   0,             0.99966,             0.99988,             0.99851,             0.74319,              0.0184,           0.0060989,                   0,           0.0034503,           0.0034503,           0.0034503
                 218,            0.015193,           0.0051538,                   0,             0.99969,             0.99989,              0.9986,             0.74345,            0.018398,           0.0060981,                   0,           0.0034182,           0.0034182,           0.0034182
                 219,            0.015169,           0.0051495,                   0,             0.99969,             0.99988,             0.99861,             0.74365,            0.018381,           0.0060951,                   0,           0.0033863,           0.0033863,           0.0033863
                 220,            0.015156,           0.0051521,                   0,             0.99967,             0.99988,             0.99866,              0.7434,            0.018392,            0.006098,                   0,           0.0033548,           0.0033548,           0.0033548
                 221,            0.015133,             0.00515,                   0,             0.99967,              0.9999,             0.99865,             0.74379,            0.018378,           0.0060944,                   0,           0.0033235,           0.0033235,           0.0033235
                 222,            0.015162,            0.005146,                   0,             0.99968,             0.99987,             0.99865,             0.74402,            0.018371,           0.0060922,                   0,           0.0032925,           0.0032925,           0.0032925
                 223,            0.015117,           0.0051375,                   0,             0.99969,             0.99986,             0.99872,             0.74424,            0.018361,           0.0060893,                   0,           0.0032618,           0.0032618,           0.0032618
                 224,            0.015107,           0.0051394,                   0,             0.99968,             0.99989,             0.99871,             0.74432,            0.018369,           0.0060902,                   0,           0.0032314,           0.0032314,           0.0032314
                 225,            0.015105,           0.0051281,                   0,             0.99966,             0.99989,              0.9987,             0.74409,            0.018375,           0.0060917,                   0,           0.0032013,           0.0032013,           0.0032013
                 226,            0.015096,           0.0051317,                   0,             0.99966,             0.99987,             0.99867,             0.74399,            0.018372,           0.0060933,                   0,           0.0031716,           0.0031716,           0.0031716
                 227,            0.015107,           0.0051172,                   0,             0.99967,             0.99986,             0.99869,             0.74455,            0.018368,           0.0060906,                   0,           0.0031421,           0.0031421,           0.0031421
                 228,            0.015073,           0.0051189,                   0,              0.9997,             0.99987,             0.99872,             0.74441,            0.018374,           0.0060905,                   0,            0.003113,            0.003113,            0.003113
                 229,            0.015077,           0.0051217,                   0,             0.99969,             0.99988,             0.99874,             0.74416,            0.018383,           0.0060922,                   0,           0.0030841,           0.0030841,           0.0030841
                 230,            0.015069,           0.0051218,                   0,             0.99969,             0.99987,             0.99879,             0.74388,            0.018389,           0.0060944,                   0,           0.0030556,           0.0030556,           0.0030556
                 231,            0.015047,           0.0051126,                   0,             0.99971,             0.99987,             0.99876,             0.74455,             0.01837,           0.0060906,                   0,           0.0030274,           0.0030274,           0.0030274
                 232,             0.01506,           0.0051225,                   0,              0.9997,             0.99987,             0.99875,             0.74455,            0.018365,           0.0060895,                   0,           0.0029996,           0.0029996,           0.0029996
                 233,            0.015031,             0.00511,                   0,              0.9997,             0.99988,             0.99877,             0.74424,             0.01837,            0.006093,                   0,            0.002972,            0.002972,            0.002972
                 234,            0.015008,           0.0050987,                   0,             0.99969,              0.9999,             0.99877,             0.74455,            0.018367,           0.0060949,                   0,           0.0029448,           0.0029448,           0.0029448
                 235,               0.015,            0.005112,                   0,              0.9997,             0.99987,             0.99877,             0.74449,            0.018374,           0.0060957,                   0,           0.0029179,           0.0029179,           0.0029179
                 236,               0.015,           0.0050951,                   0,             0.99969,             0.99987,             0.99879,             0.74454,            0.018371,           0.0060943,                   0,           0.0028914,           0.0028914,           0.0028914
                 237,            0.014999,           0.0051099,                   0,             0.99968,             0.99989,             0.99877,             0.74398,            0.018381,           0.0060972,                   0,           0.0028652,           0.0028652,           0.0028652
                 238,            0.015003,           0.0051025,                   0,             0.99973,             0.99987,             0.99879,             0.74383,            0.018376,            0.006096,                   0,           0.0028394,           0.0028394,           0.0028394
                 239,             0.01497,           0.0050963,                   0,             0.99972,             0.99989,             0.99874,             0.74409,             0.01837,           0.0060955,                   0,           0.0028139,           0.0028139,           0.0028139
                 240,            0.014968,            0.005092,                   0,             0.99975,             0.99988,             0.99871,             0.74427,            0.018358,           0.0060916,                   0,           0.0027887,           0.0027887,           0.0027887
                 241,            0.014963,           0.0050954,                   0,             0.99976,             0.99987,             0.99874,             0.74403,            0.018358,           0.0060906,                   0,           0.0027639,           0.0027639,           0.0027639
                 242,            0.014949,           0.0050866,                   0,             0.99974,             0.99987,             0.99872,             0.74418,            0.018358,           0.0060887,                   0,           0.0027395,           0.0027395,           0.0027395
                 243,            0.014941,            0.005083,                   0,             0.99973,             0.99988,              0.9987,             0.74406,            0.018363,           0.0060875,                   0,           0.0027154,           0.0027154,           0.0027154
                 244,            0.014949,           0.0050892,                   0,             0.99975,             0.99988,              0.9987,             0.74419,            0.018363,           0.0060875,                   0,           0.0026917,           0.0026917,           0.0026917
                 245,            0.014949,           0.0050917,                   0,             0.99975,             0.99989,             0.99874,             0.74458,            0.018342,           0.0060846,                   0,           0.0026683,           0.0026683,           0.0026683
                 246,            0.014912,           0.0050724,                   0,             0.99975,             0.99989,             0.99879,             0.74493,             0.01833,            0.006083,                   0,           0.0026453,           0.0026453,           0.0026453
                 247,            0.014917,           0.0050795,                   0,             0.99973,             0.99989,             0.99881,             0.74564,            0.018315,           0.0060807,                   0,           0.0026227,           0.0026227,           0.0026227
                 248,            0.014887,           0.0050732,                   0,             0.99973,              0.9999,             0.99887,             0.74545,            0.018315,           0.0060807,                   0,           0.0026004,           0.0026004,           0.0026004
                 249,            0.014873,           0.0050641,                   0,             0.99974,             0.99988,             0.99891,             0.74535,            0.018315,           0.0060803,                   0,           0.0025785,           0.0025785,           0.0025785
                 250,            0.014875,           0.0050769,                   0,             0.99974,             0.99989,             0.99887,             0.74507,            0.018323,           0.0060823,                   0,            0.002557,            0.002557,            0.002557
                 251,            0.014875,           0.0050607,                   0,             0.99974,             0.99989,             0.99884,             0.74539,            0.018315,           0.0060821,                   0,           0.0025359,           0.0025359,           0.0025359
                 252,            0.014891,           0.0050771,                   0,             0.99974,             0.99989,             0.99889,             0.74554,            0.018317,           0.0060814,                   0,           0.0025151,           0.0025151,           0.0025151
                 253,             0.01485,           0.0050603,                   0,             0.99972,             0.99989,             0.99888,             0.74507,             0.01833,           0.0060825,                   0,           0.0024948,           0.0024948,           0.0024948
                 254,            0.014845,           0.0050736,                   0,             0.99975,             0.99988,             0.99881,             0.74517,            0.018327,           0.0060831,                   0,           0.0024748,           0.0024748,           0.0024748
                 255,            0.014834,            0.005047,                   0,             0.99974,             0.99989,             0.99876,             0.74528,            0.018321,           0.0060822,                   0,           0.0024552,           0.0024552,           0.0024552
                 256,            0.014816,           0.0050661,                   0,             0.99971,             0.99989,             0.99875,             0.74537,            0.018328,            0.006084,                   0,            0.002436,            0.002436,            0.002436
                 257,            0.014848,           0.0050667,                   0,             0.99969,              0.9999,             0.99876,             0.74578,            0.018319,           0.0060828,                   0,           0.0024172,           0.0024172,           0.0024172
                 258,             0.01484,           0.0050649,                   0,              0.9997,             0.99989,             0.99882,             0.74566,            0.018317,           0.0060821,                   0,           0.0023987,           0.0023987,           0.0023987
                 259,            0.014816,           0.0050552,                   0,             0.99974,             0.99987,             0.99881,             0.74583,            0.018311,           0.0060803,                   0,           0.0023807,           0.0023807,           0.0023807
                 260,            0.014802,           0.0050404,                   0,             0.99972,             0.99989,              0.9988,             0.74571,            0.018312,           0.0060786,                   0,           0.0023631,           0.0023631,           0.0023631
                 261,            0.014804,           0.0050436,                   0,             0.99974,             0.99988,              0.9988,             0.74531,            0.018318,           0.0060815,                   0,           0.0023458,           0.0023458,           0.0023458
                 262,            0.014772,           0.0050393,                   0,             0.99972,             0.99988,              0.9987,             0.74493,             0.01832,           0.0060836,                   0,            0.002329,            0.002329,            0.002329
                 263,            0.014804,           0.0050493,                   0,             0.99974,             0.99987,             0.99871,             0.74509,            0.018325,           0.0060841,                   0,           0.0023125,           0.0023125,           0.0023125
                 264,            0.014797,           0.0050446,                   0,             0.99975,             0.99989,             0.99875,             0.74521,            0.018312,           0.0060807,                   0,           0.0022965,           0.0022965,           0.0022965
                 265,            0.014788,           0.0050477,                   0,             0.99976,             0.99987,             0.99884,             0.74555,            0.018302,           0.0060788,                   0,           0.0022809,           0.0022809,           0.0022809
                 266,            0.014789,           0.0050473,                   0,             0.99976,             0.99988,             0.99885,             0.74558,            0.018298,           0.0060765,                   0,           0.0022657,           0.0022657,           0.0022657
                 267,            0.014756,           0.0050517,                   0,             0.99978,             0.99989,             0.99891,             0.74526,             0.01831,           0.0060775,                   0,           0.0022509,           0.0022509,           0.0022509
                 268,             0.01475,           0.0050345,                   0,             0.99978,             0.99988,             0.99891,             0.74552,            0.018307,           0.0060759,                   0,           0.0022365,           0.0022365,           0.0022365
                 269,            0.014714,           0.0050184,                   0,             0.99976,             0.99989,             0.99893,             0.74569,            0.018305,           0.0060755,                   0,           0.0022225,           0.0022225,           0.0022225
                 270,             0.01473,           0.0050284,                   0,             0.99977,             0.99989,              0.9989,             0.74579,            0.018305,           0.0060776,                   0,           0.0022089,           0.0022089,           0.0022089
                 271,            0.014747,           0.0050333,                   0,             0.99974,             0.99989,             0.99885,             0.74572,            0.018308,           0.0060778,                   0,           0.0021958,           0.0021958,           0.0021958
                 272,            0.014748,           0.0050356,                   0,             0.99978,             0.99985,             0.99886,               0.746,            0.018291,            0.006075,                   0,            0.002183,            0.002183,            0.002183
                 273,            0.014727,           0.0050305,                   0,             0.99976,             0.99989,             0.99876,             0.74577,             0.01829,           0.0060754,                   0,           0.0021707,           0.0021707,           0.0021707
                 274,            0.014696,           0.0050255,                   0,              0.9998,             0.99989,             0.99875,             0.74616,            0.018271,           0.0060721,                   0,           0.0021588,           0.0021588,           0.0021588
                 275,             0.01471,           0.0050189,                   0,              0.9998,             0.99987,             0.99877,             0.74596,             0.01828,           0.0060733,                   0,           0.0021473,           0.0021473,           0.0021473
                 276,            0.014723,           0.0050266,                   0,             0.99976,             0.99986,             0.99877,             0.74565,            0.018289,           0.0060736,                   0,           0.0021363,           0.0021363,           0.0021363
                 277,            0.014681,           0.0050176,                   0,             0.99975,             0.99986,             0.99885,             0.74549,            0.018296,            0.006074,                   0,           0.0021257,           0.0021257,           0.0021257
                 278,            0.014693,            0.005017,                   0,             0.99976,             0.99984,             0.99887,              0.7449,            0.018306,           0.0060762,                   0,           0.0021155,           0.0021155,           0.0021155
                 279,            0.014681,           0.0050206,                   0,             0.99975,             0.99981,             0.99896,             0.74467,            0.018317,           0.0060793,                   0,           0.0021057,           0.0021057,           0.0021057
                 280,            0.014699,           0.0050211,                   0,             0.99972,             0.99985,             0.99899,             0.74486,            0.018315,           0.0060789,                   0,           0.0020963,           0.0020963,           0.0020963
                 281,            0.014681,           0.0050167,                   0,             0.99976,             0.99984,             0.99903,             0.74501,             0.01831,           0.0060773,                   0,           0.0020874,           0.0020874,           0.0020874
                 282,            0.014672,           0.0050248,                   0,             0.99974,             0.99986,               0.999,             0.74573,            0.018297,           0.0060744,                   0,           0.0020789,           0.0020789,           0.0020789
                 283,            0.014691,           0.0050305,                   0,             0.99973,             0.99985,               0.999,             0.74574,            0.018287,           0.0060734,                   0,           0.0020709,           0.0020709,           0.0020709
                 284,            0.014668,           0.0050163,                   0,             0.99977,             0.99982,             0.99903,             0.74609,            0.018282,            0.006071,                   0,           0.0020632,           0.0020632,           0.0020632
                 285,            0.014652,           0.0050127,                   0,             0.99977,              0.9998,             0.99898,             0.74614,            0.018279,           0.0060704,                   0,            0.002056,            0.002056,            0.002056
                 286,            0.014652,           0.0050192,                   0,             0.99971,             0.99984,             0.99901,             0.74577,            0.018287,           0.0060724,                   0,           0.0020492,           0.0020492,           0.0020492
                 287,            0.014666,           0.0050297,                   0,             0.99976,             0.99982,             0.99905,             0.74612,            0.018282,           0.0060713,                   0,           0.0020429,           0.0020429,           0.0020429
                 288,            0.014677,           0.0050308,                   0,             0.99976,             0.99979,             0.99905,             0.74636,            0.018278,           0.0060713,                   0,            0.002037,            0.002037,            0.002037
                 289,            0.014664,           0.0050184,                   0,             0.99972,             0.99984,             0.99908,             0.74636,            0.018277,           0.0060711,                   0,           0.0020315,           0.0020315,           0.0020315
                 290,            0.014656,           0.0050104,                   0,             0.99977,             0.99983,              0.9991,             0.74627,            0.018278,           0.0060724,                   0,           0.0020265,           0.0020265,           0.0020265
                 291,            0.014641,           0.0050014,                   0,             0.99976,             0.99985,             0.99908,              0.7461,             0.01828,           0.0060738,                   0,           0.0020219,           0.0020219,           0.0020219
                 292,            0.014642,           0.0050092,                   0,             0.99973,             0.99985,               0.999,             0.74637,            0.018269,           0.0060725,                   0,           0.0020178,           0.0020178,           0.0020178
                 293,            0.014643,           0.0050078,                   0,             0.99977,             0.99982,             0.99897,             0.74644,            0.018268,           0.0060725,                   0,            0.002014,            0.002014,            0.002014
                 294,            0.014662,           0.0050172,                   0,             0.99976,             0.99981,             0.99899,             0.74638,            0.018278,           0.0060748,                   0,           0.0020107,           0.0020107,           0.0020107
                 295,             0.01465,           0.0050025,                   0,             0.99971,             0.99988,             0.99898,             0.74623,            0.018283,           0.0060766,                   0,           0.0020079,           0.0020079,           0.0020079
                 296,            0.014643,           0.0050045,                   0,             0.99968,              0.9999,             0.99901,              0.7465,            0.018279,           0.0060759,                   0,           0.0020055,           0.0020055,           0.0020055
                 297,            0.014654,           0.0050021,                   0,             0.99971,             0.99981,             0.99899,             0.74593,            0.018287,           0.0060769,                   0,           0.0020035,           0.0020035,           0.0020035
                 298,            0.014637,           0.0050024,                   0,             0.99974,             0.99984,             0.99899,             0.74592,            0.018294,           0.0060783,                   0,            0.002002,            0.002002,            0.002002
                 299,             0.01463,           0.0050024,                   0,             0.99972,             0.99984,             0.99898,              0.7456,            0.018294,           0.0060773,                   0,           0.0020009,           0.0020009,           0.0020009
